name,ratings,date,helpful,comment,developer_comment
석만근,5,2020-02-19,2,장애가 있음 있다고 공지를 먼저 하는게 최선의 조치 아닐까요,
Hyeyoung Shin,1,2020-03-13,1,"동네구멍가게보다 못한 쿠팡 정확히 주소지를 입력했음에도 쿠팡측의 실수로 이름만같은 다른 주소지로 배송. 재배송요청했는데도 똑같은집으로 갔음 어디주소로간건지 알려달라 직접찾으러가겠다는데도 알수없다는 답변 쿠팡맨 연락달라니 불가하다는 답변 직접 근방의같은 이름빌라 일일이 뒤져가며 3키로 거리에 있는 빌라에가서 회수해옴 이게 무슨 로켓배송입니까 고객이 직접 찾으러가야대고, 어디로 배송나갔는지 누가가지고 배송을 나간건지도 알수없는 시스템이라니?",
이경자,5,2020-01-03,1,빠른배송 품질이 높은 상품 다양하게 활용이 가능한곳 입니다,
김은경,5,2020-01-08,2,빨리와요 닌텐도 스위치 아~주 잘하고 있어요 아무레도 쿠팡에서 주문한거 같은데 다음도 잘쓰고 있을게요,
김하나,1,2020-02-19,1,오늘왜이러죠ㅡ..ㅡ로그인오류나고 계속주문못하게에러남,
신동철,4,2020-02-21,1,정확하게 배달 잘 되고 수고하시는 택배 님들 마스크 꼭 쓰고 다니세요 감사합니다,
김서현,1,2020-03-17,1,인터넷으로 결제하니 자동이체계좌 강제 등록시켜서 해지하려고 깔음ㅜㅜ,
정수철,5,2020-01-09,23,배송도 빠르고 상품도 많이 있어서 만족합니다.,
노명순,5,2020-01-20,39,좋은 제품 빠른시간에 정확히 배송ᆢ감사합니다~,
송영봉,4,2020-06-03,0,삷매도움이 편리합니다.,
임진영,1,2020-06-08,0,최악. 진짜 시스템도 마음에 안들었는데 그래도 배송하시는 분들을 위해 사용했지만 이번에 코로나사태로 거릅니다. 제대로 된 입장표명없이.. 참.. 일하시는 분들이 안타깝습니다. 사람들이 오해하고 있는게 있다면 숨지마시고 나와서 얘기하세요.,
Kay Kang,1,2020-02-19,1,접속장애나서 로그인도 안되고 이따위야,
김일규,5,2020-02-22,0,한눈에 필요한 상품을 볼 수있어 참좋아요,
홀리클럼,1,2020-06-01,0,배송 3인째밀리고 전화도 안받네요,
자유인,5,2020-06-10,0,빠르다 친절하다.,
임linnny,5,2020-02-04,0,유일하게 마스크 가격 올리지 않고 있습니다.,
김복희,4,2020-03-07,0,빠른 배송 좋아 요 제품은 좀떨어지네요,
레드원,1,2020-03-23,0,새벽배송 없어지길....,
이정일,1,2020-05-07,0,도착하는데 3주가 소요되네요.,
Google 사용자,1,2020-01-31,2,로켓배송이라면서 가격단가 올라가면 분실됐다고 그냥 환불받는수밖에 없다는 대응 그럼 미리 전화라도 줘야하는데 소비자가 먼저 연락해야 알려주는 시스템 아주 불만족스럽습니다.,
이시윤,4,2020-02-21,0,다 좋은데 결제할때 토스도 넣어주시면 안되나요,
한쏘쏘,3,2020-04-30,0,옥션에 비해 싼거는 많으나 판매 종류가 적은 듯 ...,
현병문,4,2020-03-05,0,"제품에대한 정보 사진 등이정확했으면합니다,",
박춘화,5,2020-04-14,0,다양한 상품 빠른 배송 감사합니다,
세박자,1,2020-05-03,1,어떻게든 돈 벌라고 로켓와우 신청하라는거 진짜 별로,
김정현,2,2019-12-29,4,사진과 실물의 차이가 많이 다름,
전경배,1,2020-03-03,0,체온계를시켰는데 먹튀하고 전화도안밭고 신고한다고하니깐 답장이오네요 진짜 실망이고 다시는 이앱 안씁니다,
조승현,1,2020-01-19,1,연관상품으로 자꾸 팝업뜨는거 짜증남,
볼빤간앵두%,5,2020-01-24,6,여기서 보고 사고 그러니깐 정말 펼리한것 같아요!♡ ㅎ #추천,
을를를르,3,2020-02-25,0,로켓배송 좋긴 한데 로켓배송 상품이랑 일반배송 상품이랑 같이 주문할 때 일반배송으로 한꺼번에 올 수 있게 해주시면 좋겠어요,
에헴,1,2020-02-26,0,3번이나 사기당함 마스크2번 폰케이스가 안옴 지웁니다 수고하세요,
잘 먹는언니들,5,2020-03-08,1,가격두 다른곳보다 저렴하고 배송도 빨라서 계속쓰구있어여~~,
